,connector_evse_id,amenity_bar,amenity_cafe,amenity_cinema,amenity_fast_food,amenity_post_office,amenity_pub,amenity_restaurant,geometry,name,station_name,station_address,station_postal_code,station_coordinates_lat,station_coordinates_lon,station_brand,totEnergy,totSessions,totCost,Potenza (kW),Station Città,Ricavi totali (€) (IVA esclusa),Tempo Totale (min),denominazione_regione,EV_percentage_per_region,competitor_count,density,total_machines
159,IT*F2X*EF2XITLINC04,False,True,False,True,True,False,True,"POLYGON ((5061984.108045388 1037636.4359316066, 5061980.255826726 1037558.0222193429, 5061968.736269711 1037480.3636739936, 5061949.660313974 1037404.208189803, 5061923.211671397 1037330.2891857144, 5061889.645056867 1037259.3185421458, 5061849.28373523 1037191.9797451909, 5061802.516408078 1037128.9213042756, 5061749.793470337 1037070.7505066573, 5061691.622672719 1037018.0275689163, 5061628.564231804 1036971.2602417645, 5061561.225434849 1036930.8989201279, 5061490.25479128 1036897.3323055975, 5061416.335787192 1036870.8836630208, 5061340.180303001 1036851.807707284, 5061262.521757652 1036840.2881502688, 5061184.108045388 1036836.4359316066, 5061105.694333124 1036840.2881502688, 5061028.035787775 1036851.807707284, 5060951.880303584 1036870.8836630208, 5060877.961299496 1036897.3323055975, 5060806.990655927 1036930.8989201279, 5060739.651858972 1036971.2602417645, 5060676.593418057 1037018.0275689163, 5060618.422620439 1037070.7505066573, 5060565.699682698 1037128.9213042756, 5060518.932355546 1037191.9797451909, 5060478.571033909 1037259.3185421458, 5060445.004419379 1037330.2891857144, 5060418.555776802 1037404.208189803, 5060399.479821065 1037480.3636739936, 5060387.96026405 1037558.0222193429, 5060384.108045388 1037636.4359316066, 5060387.96026405 1037714.8496438703, 5060399.479821065 1037792.5081892195, 5060418.555776802 1037868.6636734102, 5060445.004419379 1037942.5826774987, 5060478.571033909 1038013.5533210674, 5060518.932355546 1038080.8921180222, 5060565.699682698 1038143.9505589375, 5060618.422620439 1038202.1213565558, 5060676.593418057 1038254.8442942968, 5060739.651858972 1038301.6116214487, 5060806.990655927 1038341.9729430852, 5060877.961299496 1038375.5395576156, 5060951.880303584 1038401.9882001923, 5061028.035787775 1038421.0641559291, 5061105.694333124 1038432.5837129443, 5061184.108045388 1038436.4359316066, 5061262.521757652 1038432.5837129443, 5061340.180303001 1038421.0641559291, 5061416.335787192 1038401.9882001923, 5061490.25479128 1038375.5395576156, 5061561.225434849 1038341.9729430852, 5061628.564231804 1038301.6116214487, 5061691.622672719 1038254.8442942968, 5061749.793470337 1038202.1213565558, 5061802.516408078 1038143.9505589375, 5061849.28373523 1038080.8921180222, 5061889.645056867 1038013.5533210674, 5061923.211671397 1037942.5826774987, 5061949.660313974 1037868.6636734102, 5061968.736269711 1037792.5081892195, 5061980.255826726 1037714.8496438703, 5061984.108045388 1037636.4359316066))",Capo Nord Est,Aeroporto - Linate Commerciale,Aeroporto Linate Commerciale,20090,45.461869,9.27606,alpitronic GmbH,38533.21599999997,1480,27204.62,300.0,Milano,31627.98,58964.0,Piemonte,0.0732,12,4394895.149957,44553
160,IT*F2X*EF2XITLINC05,False,True,False,True,True,False,True,"POLYGON ((5061984.108045388 1037636.4359316066, 5061980.255826726 1037558.0222193429, 5061968.736269711 1037480.3636739936, 5061949.660313974 1037404.208189803, 5061923.211671397 1037330.2891857144, 5061889.645056867 1037259.3185421458, 5061849.28373523 1037191.9797451909, 5061802.516408078 1037128.9213042756, 5061749.793470337 1037070.7505066573, 5061691.622672719 1037018.0275689163, 5061628.564231804 1036971.2602417645, 5061561.225434849 1036930.8989201279, 5061490.25479128 1036897.3323055975, 5061416.335787192 1036870.8836630208, 5061340.180303001 1036851.807707284, 5061262.521757652 1036840.2881502688, 5061184.108045388 1036836.4359316066, 5061105.694333124 1036840.2881502688, 5061028.035787775 1036851.807707284, 5060951.880303584 1036870.8836630208, 5060877.961299496 1036897.3323055975, 5060806.990655927 1036930.8989201279, 5060739.651858972 1036971.2602417645, 5060676.593418057 1037018.0275689163, 5060618.422620439 1037070.7505066573, 5060565.699682698 1037128.9213042756, 5060518.932355546 1037191.9797451909, 5060478.571033909 1037259.3185421458, 5060445.004419379 1037330.2891857144, 5060418.555776802 1037404.208189803, 5060399.479821065 1037480.3636739936, 5060387.96026405 1037558.0222193429, 5060384.108045388 1037636.4359316066, 5060387.96026405 1037714.8496438703, 5060399.479821065 1037792.5081892195, 5060418.555776802 1037868.6636734102, 5060445.004419379 1037942.5826774987, 5060478.571033909 1038013.5533210674, 5060518.932355546 1038080.8921180222, 5060565.699682698 1038143.9505589375, 5060618.422620439 1038202.1213565558, 5060676.593418057 1038254.8442942968, 5060739.651858972 1038301.6116214487, 5060806.990655927 1038341.9729430852, 5060877.961299496 1038375.5395576156, 5060951.880303584 1038401.9882001923, 5061028.035787775 1038421.0641559291, 5061105.694333124 1038432.5837129443, 5061184.108045388 1038436.4359316066, 5061262.521757652 1038432.5837129443, 5061340.180303001 1038421.0641559291, 5061416.335787192 1038401.9882001923, 5061490.25479128 1038375.5395576156, 5061561.225434849 1038341.9729430852, 5061628.564231804 1038301.6116214487, 5061691.622672719 1038254.8442942968, 5061749.793470337 1038202.1213565558, 5061802.516408078 1038143.9505589375, 5061849.28373523 1038080.8921180222, 5061889.645056867 1038013.5533210674, 5061923.211671397 1037942.5826774987, 5061949.660313974 1037868.6636734102, 5061968.736269711 1037792.5081892195, 5061980.255826726 1037714.8496438703, 5061984.108045388 1037636.4359316066))",Capo Nord Est,Aeroporto - Linate Commerciale,Aeroporto Linate Commerciale,20090,45.46187,9.275956,alpitronic GmbH,21147.67599999998,733,14822.33,300.0,Milano,16656.08,29441.0,Piemonte,0.0732,12,4394895.149957,44553
161,IT*F2X*EF2XITLINC51,False,True,False,True,True,False,True,"POLYGON ((5062361.191688501 1037395.989679613, 5062357.339469839 1037317.5759673493, 5062345.819912824 1037239.9174220001, 5062326.743957087 1037163.7619378094, 5062300.29531451 1037089.8429337209, 5062266.72869998 1037018.8722901522, 5062226.367378343 1036951.5334931974, 5062179.600051192 1036888.4750522821, 5062126.87711345 1036830.3042546638, 5062068.706315832 1036777.5813169228, 5062005.647874917 1036730.813989771, 5061938.309077962 1036690.4526681344, 5061867.3384343935 1036656.886053604, 5061793.419430305 1036630.4374110273, 5061717.263946114 1036611.3614552905, 5061639.605400765 1036599.8418982753, 5061561.191688501 1036595.989679613, 5061482.777976237 1036599.8418982753, 5061405.119430888 1036611.3614552905, 5061328.963946697 1036630.4374110273, 5061255.044942609 1036656.886053604, 5061184.07429904 1036690.4526681344, 5061116.735502086 1036730.813989771, 5061053.67706117 1036777.5813169228, 5060995.506263552 1036830.3042546638, 5060942.783325811 1036888.4750522821, 5060896.01599866 1036951.5334931974, 5060855.654677022 1037018.8722901522, 5060822.088062492 1037089.8429337209, 5060795.639419915 1037163.7619378094, 5060776.563464179 1037239.9174220001, 5060765.043907164 1037317.5759673493, 5060761.191688501 1037395.989679613, 5060765.043907164 1037474.4033918767, 5060776.563464179 1037552.061937226, 5060795.639419915 1037628.2174214167, 5060822.088062492 1037702.1364255052, 5060855.654677022 1037773.1070690738, 5060896.01599866 1037840.4458660287, 5060942.783325811 1037903.504306944, 5060995.506263552 1037961.6751045623, 5061053.67706117 1038014.3980423033, 5061116.735502086 1038061.1653694551, 5061184.07429904 1038101.5266910917, 5061255.044942609 1038135.0933056221, 5061328.963946697 1038161.5419481988, 5061405.119430888 1038180.6179039356, 5061482.777976237 1038192.1374609508, 5061561.191688501 1038195.989679613, 5061639.605400765 1038192.1374609508, 5061717.263946114 1038180.6179039356, 5061793.419430305 1038161.5419481988, 5061867.3384343935 1038135.0933056221, 5061938.309077962 1038101.5266910917, 5062005.647874917 1038061.1653694551, 5062068.706315832 1038014.3980423033, 5062126.87711345 1037961.6751045623, 5062179.600051192 1037903.504306944, 5062226.367378343 1037840.4458660287, 5062266.72869998 1037773.1070690738, 5062300.29531451 1037702.1364255052, 5062326.743957087 1037628.2174214167, 5062345.819912824 1037552.061937226, 5062357.339469839 1037474.4033918767, 5062361.191688501 1037395.989679613))",Il Veliero,Aeroporto - Linate,Aeroporto Linate - Arrivi,20090,45.46215,9.27871,EVTEC,204.779,27,112.61,62.5,Milano,243.08,1087.0,Piemonte,0.0732,12,4394895.149957,44553
162,IT*F2X*EF2XITLINP01,False,False,False,False,False,False,True,"POLYGON ((5060416.85206646 1035267.5676962847, 5060412.999847798 1035189.153984021, 5060401.480290783 1035111.4954386718, 5060382.404335046 1035035.3399544811, 5060355.955692469 1034961.4209503926, 5060322.389077939 1034890.450306824, 5060282.027756302 1034823.1115098691, 5060235.26042915 1034760.0530689538, 5060182.537491409 1034701.8822713355, 5060124.366693791 1034649.1593335945, 5060061.308252876 1034602.3920064426, 5059993.969455921 1034562.030684806, 5059922.998812352 1034528.4640702757, 5059849.079808264 1034502.015427699, 5059772.924324073 1034482.9394719622, 5059695.265778724 1034471.419914947, 5059616.85206646 1034467.5676962847, 5059538.438354196 1034471.419914947, 5059460.779808847 1034482.9394719622, 5059384.624324656 1034502.015427699, 5059310.705320568 1034528.4640702757, 5059239.734676999 1034562.030684806, 5059172.395880044 1034602.3920064426, 5059109.337439129 1034649.1593335945, 5059051.166641511 1034701.8822713355, 5058998.44370377 1034760.0530689538, 5058951.676376618 1034823.1115098691, 5058911.315054981 1034890.450306824, 5058877.748440451 1034961.4209503926, 5058851.299797874 1035035.3399544811, 5058832.2238421375 1035111.4954386718, 5058820.704285122 1035189.153984021, 5058816.85206646 1035267.5676962847, 5058820.704285122 1035345.9814085484, 5058832.2238421375 1035423.6399538977, 5058851.299797874 1035499.7954380884, 5058877.748440451 1035573.7144421769, 5058911.315054981 1035644.6850857455, 5058951.676376618 1035712.0238827004, 5058998.44370377 1035775.0823236157, 5059051.166641511 1035833.253121234, 5059109.337439129 1035885.976058975, 5059172.395880044 1035932.7433861268, 5059239.734676999 1035973.1047077634, 5059310.705320568 1036006.6713222938, 5059384.624324656 1036033.1199648705, 5059460.779808847 1036052.1959206073, 5059538.438354196 1036063.7154776225, 5059616.85206646 1036067.5676962847, 5059695.265778724 1036063.7154776225, 5059772.924324073 1036052.1959206073, 5059849.079808264 1036033.1199648705, 5059922.998812352 1036006.6713222938, 5059993.969455921 1035973.1047077634, 5060061.308252876 1035932.7433861268, 5060124.366693791 1035885.976058975, 5060182.537491409 1035833.253121234, 5060235.26042915 1035775.0823236157, 5060282.027756302 1035712.0238827004, 5060322.389077939 1035644.6850857455, 5060355.955692469 1035573.7144421769, 5060382.404335046 1035499.7954380884, 5060401.480290783 1035423.6399538977, 5060412.999847798 1035345.9814085484, 5060416.85206646 1035267.5676962847))",El Tekkia,Aeroporto - Linate Prime,Viale dell'Aviazione,20138,45.45354,9.26075,alpitronic GmbH,2972.3600000000006,102,2027.24,150.0,Milano,2714.87,4941.0,Piemonte,0.0732,6,4394895.149957,44553
163,IT*F2X*EF2XITLINP51,False,False,False,False,False,False,True,"POLYGON ((5060416.85206646 1035267.5676962847, 5060412.999847798 1035189.153984021, 5060401.480290783 1035111.4954386718, 5060382.404335046 1035035.3399544811, 5060355.955692469 1034961.4209503926, 5060322.389077939 1034890.450306824, 5060282.027756302 1034823.1115098691, 5060235.26042915 1034760.0530689538, 5060182.537491409 1034701.8822713355, 5060124.366693791 1034649.1593335945, 5060061.308252876 1034602.3920064426, 5059993.969455921 1034562.030684806, 5059922.998812352 1034528.4640702757, 5059849.079808264 1034502.015427699, 5059772.924324073 1034482.9394719622, 5059695.265778724 1034471.419914947, 5059616.85206646 1034467.5676962847, 5059538.438354196 1034471.419914947, 5059460.779808847 1034482.9394719622, 5059384.624324656 1034502.015427699, 5059310.705320568 1034528.4640702757, 5059239.734676999 1034562.030684806, 5059172.395880044 1034602.3920064426, 5059109.337439129 1034649.1593335945, 5059051.166641511 1034701.8822713355, 5058998.44370377 1034760.0530689538, 5058951.676376618 1034823.1115098691, 5058911.315054981 1034890.450306824, 5058877.748440451 1034961.4209503926, 5058851.299797874 1035035.3399544811, 5058832.2238421375 1035111.4954386718, 5058820.704285122 1035189.153984021, 5058816.85206646 1035267.5676962847, 5058820.704285122 1035345.9814085484, 5058832.2238421375 1035423.6399538977, 5058851.299797874 1035499.7954380884, 5058877.748440451 1035573.7144421769, 5058911.315054981 1035644.6850857455, 5058951.676376618 1035712.0238827004, 5058998.44370377 1035775.0823236157, 5059051.166641511 1035833.253121234, 5059109.337439129 1035885.976058975, 5059172.395880044 1035932.7433861268, 5059239.734676999 1035973.1047077634, 5059310.705320568 1036006.6713222938, 5059384.624324656 1036033.1199648705, 5059460.779808847 1036052.1959206073, 5059538.438354196 1036063.7154776225, 5059616.85206646 1036067.5676962847, 5059695.265778724 1036063.7154776225, 5059772.924324073 1036052.1959206073, 5059849.079808264 1036033.1199648705, 5059922.998812352 1036006.6713222938, 5059993.969455921 1035973.1047077634, 5060061.308252876 1035932.7433861268, 5060124.366693791 1035885.976058975, 5060182.537491409 1035833.253121234, 5060235.26042915 1035775.0823236157, 5060282.027756302 1035712.0238827004, 5060322.389077939 1035644.6850857455, 5060355.955692469 1035573.7144421769, 5060382.404335046 1035499.7954380884, 5060401.480290783 1035423.6399538977, 5060412.999847798 1035345.9814085484, 5060416.85206646 1035267.5676962847))",El Tekkia,Aeroporto - Linate Prime,Viale dell'Aviazione,20138,45.45359,9.2607,FIMER SPA,1603.687,53,721.67,22.0,Milano,640.9,12252.0,Piemonte,0.0732,6,4394895.149957,44553
164,IT*F2X*EF2XITM1001,True,True,False,False,False,False,False,"POLYGON ((4968046.209523813 1279797.6867430888, 4968042.3573051505 1279719.2730308252, 4968030.837748135 1279641.614485476, 4968011.761792399 1279565.4590012853, 4967985.313149822 1279491.5399971968, 4967951.746535292 1279420.569353628, 4967911.3852136545 1279353.2305566731, 4967864.617886503 1279290.1721157578, 4967811.894948762 1279232.0013181395, 4967753.724151144 1279179.2783803986, 4967690.6657102285 1279132.5110532467, 4967623.326913274 1279092.14973161, 4967552.356269705 1279058.5831170797, 4967478.437265617 1279032.134474503, 4967402.281781426 1279013.0585187662, 4967324.623236077 1279001.538961751, 4967246.209523813 1278997.6867430888, 4967167.795811549 1279001.538961751, 4967090.1372662 1279013.0585187662, 4967013.981782009 1279032.134474503, 4966940.062777921 1279058.5831170797, 4966869.092134352 1279092.14973161, 4966801.753337397 1279132.5110532467, 4966738.694896482 1279179.2783803986, 4966680.524098864 1279232.0013181395, 4966627.8011611225 1279290.1721157578, 4966581.033833971 1279353.2305566731, 4966540.672512334 1279420.569353628, 4966507.105897804 1279491.5399971968, 4966480.657255227 1279565.4590012853, 4966461.58129949 1279641.614485476, 4966450.061742475 1279719.2730308252, 4966446.209523813 1279797.6867430888, 4966450.061742475 1279876.1004553523, 4966461.58129949 1279953.7590007016, 4966480.657255227 1280029.9144848923, 4966507.105897804 1280103.8334889808, 4966540.672512334 1280174.8041325496, 4966581.033833971 1280242.1429295044, 4966627.8011611225 1280305.2013704197, 4966680.524098864 1280363.372168038, 4966738.694896482 1280416.095105779, 4966801.753337397 1280462.8624329309, 4966869.092134352 1280503.2237545676, 4966940.062777921 1280536.7903690978, 4967013.981782009 1280563.2390116744, 4967090.1372662 1280582.3149674113, 4967167.795811549 1280593.8345244266, 4967246.209523813 1280597.6867430888, 4967324.623236077 1280593.8345244266, 4967402.281781426 1280582.3149674113, 4967478.437265617 1280563.2390116744, 4967552.356269705 1280536.7903690978, 4967623.326913274 1280503.2237545676, 4967690.6657102285 1280462.8624329309, 4967753.724151144 1280416.095105779, 4967811.894948762 1280363.372168038, 4967864.617886503 1280305.2013704197, 4967911.3852136545 1280242.1429295044, 4967951.746535292 1280174.8041325496, 4967985.313149822 1280103.8334889808, 4968011.761792399 1280029.9144848923, 4968030.837748135 1279953.7590007016, 4968042.3573051505 1279876.1004553523, 4968046.209523813 1279797.6867430888))",,Area di Servizio - Castel Bentivoglio Est,A13 Bologna - Padova,40010,44.621103,11.419783,alpitronic GmbH,21295.83200000001,676,14488.15,300.0,Bentivoglio,10920.17,12026.0,Emilia-Romagna,0.0661,0,4576412.568845,45931
165,IT*F2X*EF2XITM1002,True,True,False,False,False,False,False,"POLYGON ((4968046.209523813 1279797.6867430888, 4968042.3573051505 1279719.2730308252, 4968030.837748135 1279641.614485476, 4968011.761792399 1279565.4590012853, 4967985.313149822 1279491.5399971968, 4967951.746535292 1279420.569353628, 4967911.3852136545 1279353.2305566731, 4967864.617886503 1279290.1721157578, 4967811.894948762 1279232.0013181395, 4967753.724151144 1279179.2783803986, 4967690.6657102285 1279132.5110532467, 4967623.326913274 1279092.14973161, 4967552.356269705 1279058.5831170797, 4967478.437265617 1279032.134474503, 4967402.281781426 1279013.0585187662, 4967324.623236077 1279001.538961751, 4967246.209523813 1278997.6867430888, 4967167.795811549 1279001.538961751, 4967090.1372662 1279013.0585187662, 4967013.981782009 1279032.134474503, 4966940.062777921 1279058.5831170797, 4966869.092134352 1279092.14973161, 4966801.753337397 1279132.5110532467, 4966738.694896482 1279179.2783803986, 4966680.524098864 1279232.0013181395, 4966627.8011611225 1279290.1721157578, 4966581.033833971 1279353.2305566731, 4966540.672512334 1279420.569353628, 4966507.105897804 1279491.5399971968, 4966480.657255227 1279565.4590012853, 4966461.58129949 1279641.614485476, 4966450.061742475 1279719.2730308252, 4966446.209523813 1279797.6867430888, 4966450.061742475 1279876.1004553523, 4966461.58129949 1279953.7590007016, 4966480.657255227 1280029.9144848923, 4966507.105897804 1280103.8334889808, 4966540.672512334 1280174.8041325496, 4966581.033833971 1280242.1429295044, 4966627.8011611225 1280305.2013704197, 4966680.524098864 1280363.372168038, 4966738.694896482 1280416.095105779, 4966801.753337397 1280462.8624329309, 4966869.092134352 1280503.2237545676, 4966940.062777921 1280536.7903690978, 4967013.981782009 1280563.2390116744, 4967090.1372662 1280582.3149674113, 4967167.795811549 1280593.8345244266, 4967246.209523813 1280597.6867430888, 4967324.623236077 1280593.8345244266, 4967402.281781426 1280582.3149674113, 4967478.437265617 1280563.2390116744, 4967552.356269705 1280536.7903690978, 4967623.326913274 1280503.2237545676, 4967690.6657102285 1280462.8624329309, 4967753.724151144 1280416.095105779, 4967811.894948762 1280363.372168038, 4967864.617886503 1280305.2013704197, 4967911.3852136545 1280242.1429295044, 4967951.746535292 1280174.8041325496, 4967985.313149822 1280103.8334889808, 4968011.761792399 1280029.9144848923, 4968030.837748135 1279953.7590007016, 4968042.3573051505 1279876.1004553523, 4968046.209523813 1279797.6867430888))",,Area di Servizio - Castel Bentivoglio Est,A13 Bologna - Padova,40010,44.621103,11.419783,alpitronic GmbH,9505.767999999998,371,6466.88,300.0,Bentivoglio,4949.97,6023.0,Emilia-Romagna,0.0661,0,4576412.568845,45931
166,IT*F2X*EF2XITM1051,True,True,False,False,False,False,False,"POLYGON ((4968046.209523813 1279797.6867430888, 4968042.3573051505 1279719.2730308252, 4968030.837748135 1279641.614485476, 4968011.761792399 1279565.4590012853, 4967985.313149822 1279491.5399971968, 4967951.746535292 1279420.569353628, 4967911.3852136545 1279353.2305566731, 4967864.617886503 1279290.1721157578, 4967811.894948762 1279232.0013181395, 4967753.724151144 1279179.2783803986, 4967690.6657102285 1279132.5110532467, 4967623.326913274 1279092.14973161, 4967552.356269705 1279058.5831170797, 4967478.437265617 1279032.134474503, 4967402.281781426 1279013.0585187662, 4967324.623236077 1279001.538961751, 4967246.209523813 1278997.6867430888, 4967167.795811549 1279001.538961751, 4967090.1372662 1279013.0585187662, 4967013.981782009 1279032.134474503, 4966940.062777921 1279058.5831170797, 4966869.092134352 1279092.14973161, 4966801.753337397 1279132.5110532467, 4966738.694896482 1279179.2783803986, 4966680.524098864 1279232.0013181395, 4966627.8011611225 1279290.1721157578, 4966581.033833971 1279353.2305566731, 4966540.672512334 1279420.569353628, 4966507.105897804 1279491.5399971968, 4966480.657255227 1279565.4590012853, 4966461.58129949 1279641.614485476, 4966450.061742475 1279719.2730308252, 4966446.209523813 1279797.6867430888, 4966450.061742475 1279876.1004553523, 4966461.58129949 1279953.7590007016, 4966480.657255227 1280029.9144848923, 4966507.105897804 1280103.8334889808, 4966540.672512334 1280174.8041325496, 4966581.033833971 1280242.1429295044, 4966627.8011611225 1280305.2013704197, 4966680.524098864 1280363.372168038, 4966738.694896482 1280416.095105779, 4966801.753337397 1280462.8624329309, 4966869.092134352 1280503.2237545676, 4966940.062777921 1280536.7903690978, 4967013.981782009 1280563.2390116744, 4967090.1372662 1280582.3149674113, 4967167.795811549 1280593.8345244266, 4967246.209523813 1280597.6867430888, 4967324.623236077 1280593.8345244266, 4967402.281781426 1280582.3149674113, 4967478.437265617 1280563.2390116744, 4967552.356269705 1280536.7903690978, 4967623.326913274 1280503.2237545676, 4967690.6657102285 1280462.8624329309, 4967753.724151144 1280416.095105779, 4967811.894948762 1280363.372168038, 4967864.617886503 1280305.2013704197, 4967911.3852136545 1280242.1429295044, 4967951.746535292 1280174.8041325496, 4967985.313149822 1280103.8334889808, 4968011.761792399 1280029.9144848923, 4968030.837748135 1279953.7590007016, 4968042.3573051505 1279876.1004553523, 4968046.209523813 1279797.6867430888))",,Area di Servizio - Castel Bentivoglio Est,A13 Bologna - Padova,40010,44.621041,11.419495,EVTEC,739.7969999999999,126,333.64,22.0,Bentivoglio,254.42,3391.0,Emilia-Romagna,0.0661,0,4576412.568845,45931
167,IT*F2X*EF2XITM1101,True,True,False,False,False,False,False,"POLYGON ((4968046.209523813 1279797.6867430888, 4968042.3573051505 1279719.2730308252, 4968030.837748135 1279641.614485476, 4968011.761792399 1279565.4590012853, 4967985.313149822 1279491.5399971968, 4967951.746535292 1279420.569353628, 4967911.3852136545 1279353.2305566731, 4967864.617886503 1279290.1721157578, 4967811.894948762 1279232.0013181395, 4967753.724151144 1279179.2783803986, 4967690.6657102285 1279132.5110532467, 4967623.326913274 1279092.14973161, 4967552.356269705 1279058.5831170797, 4967478.437265617 1279032.134474503, 4967402.281781426 1279013.0585187662, 4967324.623236077 1279001.538961751, 4967246.209523813 1278997.6867430888, 4967167.795811549 1279001.538961751, 4967090.1372662 1279013.0585187662, 4967013.981782009 1279032.134474503, 4966940.062777921 1279058.5831170797, 4966869.092134352 1279092.14973161, 4966801.753337397 1279132.5110532467, 4966738.694896482 1279179.2783803986, 4966680.524098864 1279232.0013181395, 4966627.8011611225 1279290.1721157578, 4966581.033833971 1279353.2305566731, 4966540.672512334 1279420.569353628, 4966507.105897804 1279491.5399971968, 4966480.657255227 1279565.4590012853, 4966461.58129949 1279641.614485476, 4966450.061742475 1279719.2730308252, 4966446.209523813 1279797.6867430888, 4966450.061742475 1279876.1004553523, 4966461.58129949 1279953.7590007016, 4966480.657255227 1280029.9144848923, 4966507.105897804 1280103.8334889808, 4966540.672512334 1280174.8041325496, 4966581.033833971 1280242.1429295044, 4966627.8011611225 1280305.2013704197, 4966680.524098864 1280363.372168038, 4966738.694896482 1280416.095105779, 4966801.753337397 1280462.8624329309, 4966869.092134352 1280503.2237545676, 4966940.062777921 1280536.7903690978, 4967013.981782009 1280563.2390116744, 4967090.1372662 1280582.3149674113, 4967167.795811549 1280593.8345244266, 4967246.209523813 1280597.6867430888, 4967324.623236077 1280593.8345244266, 4967402.281781426 1280582.3149674113, 4967478.437265617 1280563.2390116744, 4967552.356269705 1280536.7903690978, 4967623.326913274 1280503.2237545676, 4967690.6657102285 1280462.8624329309, 4967753.724151144 1280416.095105779, 4967811.894948762 1280363.372168038, 4967864.617886503 1280305.2013704197, 4967911.3852136545 1280242.1429295044, 4967951.746535292 1280174.8041325496, 4967985.313149822 1280103.8334889808, 4968011.761792399 1280029.9144848923, 4968030.837748135 1279953.7590007016, 4968042.3573051505 1279876.1004553523, 4968046.209523813 1279797.6867430888))",,Area di Servizio - Castel Bentivoglio Ovest,A13 Bologna - Padova,40010,44.622627,11.419865,alpitronic GmbH,22873.357999999986,825,15559.47,300.0,Bologna,14536.79,17486.0,Emilia-Romagna,0.0661,0,4576412.568845,45931
168,IT*F2X*EF2XITM1102,True,True,False,False,False,False,False,"POLYGON ((4968046.209523813 1279797.6867430888, 4968042.3573051505 1279719.2730308252, 4968030.837748135 1279641.614485476, 4968011.761792399 1279565.4590012853, 4967985.313149822 1279491.5399971968, 4967951.746535292 1279420.569353628, 4967911.3852136545 1279353.2305566731, 4967864.617886503 1279290.1721157578, 4967811.894948762 1279232.0013181395, 4967753.724151144 1279179.2783803986, 4967690.6657102285 1279132.5110532467, 4967623.326913274 1279092.14973161, 4967552.356269705 1279058.5831170797, 4967478.437265617 1279032.134474503, 4967402.281781426 1279013.0585187662, 4967324.623236077 1279001.538961751, 4967246.209523813 1278997.6867430888, 4967167.795811549 1279001.538961751, 4967090.1372662 1279013.0585187662, 4967013.981782009 1279032.134474503, 4966940.062777921 1279058.5831170797, 4966869.092134352 1279092.14973161, 4966801.753337397 1279132.5110532467, 4966738.694896482 1279179.2783803986, 4966680.524098864 1279232.0013181395, 4966627.8011611225 1279290.1721157578, 4966581.033833971 1279353.2305566731, 4966540.672512334 1279420.569353628, 4966507.105897804 1279491.5399971968, 4966480.657255227 1279565.4590012853, 4966461.58129949 1279641.614485476, 4966450.061742475 1279719.2730308252, 4966446.209523813 1279797.6867430888, 4966450.061742475 1279876.1004553523, 4966461.58129949 1279953.7590007016, 4966480.657255227 1280029.9144848923, 4966507.105897804 1280103.8334889808, 4966540.672512334 1280174.8041325496, 4966581.033833971 1280242.1429295044, 4966627.8011611225 1280305.2013704197, 4966680.524098864 1280363.372168038, 4966738.694896482 1280416.095105779, 4966801.753337397 1280462.8624329309, 4966869.092134352 1280503.2237545676, 4966940.062777921 1280536.7903690978, 4967013.981782009 1280563.2390116744, 4967090.1372662 1280582.3149674113, 4967167.795811549 1280593.8345244266, 4967246.209523813 1280597.6867430888, 4967324.623236077 1280593.8345244266, 4967402.281781426 1280582.3149674113, 4967478.437265617 1280563.2390116744, 4967552.356269705 1280536.7903690978, 4967623.326913274 1280503.2237545676, 4967690.6657102285 1280462.8624329309, 4967753.724151144 1280416.095105779, 4967811.894948762 1280363.372168038, 4967864.617886503 1280305.2013704197, 4967911.3852136545 1280242.1429295044, 4967951.746535292 1280174.8041325496, 4967985.313149822 1280103.8334889808, 4968011.761792399 1280029.9144848923, 4968030.837748135 1279953.7590007016, 4968042.3573051505 1279876.1004553523, 4968046.209523813 1279797.6867430888))",,Area di Servizio - Castel Bentivoglio Ovest,A13 Bologna - Padova,40010,44.622627,11.419865,alpitronic GmbH,18411.380000000016,544,12522.86,300.0,Bologna,10508.83,12383.0,Emilia-Romagna,0.0661,0,4576412.568845,45931
